Smiles	Token
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch2][Ring2][#Branch2][C][C][=C][C][=N][C][Branch1][=C][C][=C][C][=C][C][NH1][N][=C][C][Ring1][=Branch2][=Ring1][Branch1][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring2][Ring1][Branch1][S][Ring2][Ring1][Branch2][C][C][Ring2][Ring1][#C]	[C] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [N] [C] [C] [N] [Branch2] [Ring2] [#Branch2] [C] [C] [=C] [C] [=N] [C] [Branch1] [=C] [C] [=C] [C] [=C] [C] [NH1] [N] [=C] [C] [Ring1] [=Branch2] [=Ring1] [Branch1] [=N] [C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=C] [Ring2] [Ring1] [Branch1] [S] [Ring2] [Ring1] [Branch2] [C] [C] [Ring2] [Ring1] [#C]
[C][C][O][C][=Branch1][C][=O][C][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=C][S][C][=Ring1][Branch2][N][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2]	[C] [C] [O] [C] [=Branch1] [C] [=O] [C] [C] [Branch1] [=Branch1] [C] [C] [C] [Ring1] [Ring1] [=C] [S] [C] [=Ring1] [Branch2] [N] [C] [=Branch1] [C] [=O] [C] [C] [=C] [C] [=C] [Branch1] [Ring1] [O] [C] [C] [=C] [Ring1] [Branch2]
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][C][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	[C] [C] [N] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [Branch2] [Ring1] [N] [N] [C] [=N] [C] [=C] [Branch1] [C] [C] [C] [Branch1] [=C] [C] [=C] [NH1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch2] [Ring1] [=Branch1] [=N] [Ring1] [S] [C] [C] [Ring2] [Ring1] [#Branch1]
[N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=N][C][=C][Ring2][Ring1][Ring1][Cl]	[N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [C] [=N] [C] [Branch2] [Ring1] [Ring2] [N] [C] [=C] [C] [=C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [=N] [C] [=C] [Ring2] [Ring1] [Ring1] [Cl]
[C][C][C][=C][C][=C][Branch2][Ring1][=N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][NH1][N][=C][C][=Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Ring1][N][C][C][=C][Ring2][Ring1][=Branch1]	[C] [C] [C] [=C] [C] [=C] [Branch2] [Ring1] [=N] [C] [=C] [C] [=C] [C] [=Branch1] [Ring2] [=C] [Ring1] [=Branch1] [C] [NH1] [N] [=C] [C] [=Ring1] [Branch1] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [N] [Ring1] [N] [C] [C] [=C] [Ring2] [Ring1] [=Branch1]
[C][S][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Branch2][Ring1][Branch1][C][=C][C][=N][C][Branch1][O][N][C][C][C][=C][C][=C][S][Ring1][Branch1][=C][Ring1][=C][NH1][Ring2][Ring1][#Branch2]	[C] [S] [C] [=N] [C] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [=C] [Branch2] [Ring1] [Branch1] [C] [=C] [C] [=N] [C] [Branch1] [O] [N] [C] [C] [C] [=C] [C] [=C] [S] [Ring1] [Branch1] [=C] [Ring1] [=C] [NH1] [Ring2] [Ring1] [#Branch2]
[C][N][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][C][=N][NH1][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][Ring1][P][Ring1][=C][=C][Ring2][Ring1][#Branch1]	[C] [N] [Branch1] [C] [C] [C] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [#Branch2] [C] [=N] [NH1] [C] [=C] [C] [Branch1] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Cl] [=C] [C] [=C] [Ring1] [P] [Ring1] [=C] [=C] [Ring2] [Ring1] [#Branch1]
[O][=C][N][C][=Branch1][C][=O][C][Branch2][Ring1][Ring2][C][=C][N][Branch1][Branch1][C][C][C][O][C][=N][C][=C][C][=C][Ring1][=N][Ring1][=Branch1][=C][Ring2][Ring1][Ring1][C][=C][N][=C][C][=N][Ring1][=Branch1]	[O] [=C] [N] [C] [=Branch1] [C] [=O] [C] [Branch2] [Ring1] [Ring2] [C] [=C] [N] [Branch1] [Branch1] [C] [C] [C] [O] [C] [=N] [C] [=C] [C] [=C] [Ring1] [=N] [Ring1] [=Branch1] [=C] [Ring2] [Ring1] [Ring1] [C] [=C] [N] [=C] [C] [=N] [Ring1] [=Branch1]
[O][=C][Branch2][Ring1][=N][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][Ring1][#C][N][C][S][C][=C][Branch1][C][Br][C][=Ring1][=Branch1][C][=N][C][=N][NH1][Ring1][Branch1]	[O] [=C] [Branch2] [Ring1] [=N] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch1] [=Branch2] [C] [Branch1] [C] [F] [Branch1] [C] [F] [F] [=C] [C] [=C] [Ring1] [#Branch2] [Ring1] [#C] [N] [C] [S] [C] [=C] [Branch1] [C] [Br] [C] [=Ring1] [=Branch1] [C] [=N] [C] [=N] [NH1] [Ring1] [Branch1]
[C][C][=Branch1][C][=O][O][N][=C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][Ring1][O][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2]	[C] [C] [=Branch1] [C] [=O] [O] [N] [=C] [C] [Branch2] [Ring1] [Ring2] [C] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch1] [C] [Br] [=C] [C] [=C] [Ring1] [#Branch1] [Ring1] [O] [=N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Ring2] [Ring1] [Ring2]
[C][O][C][=C][C][=C][Branch2][Ring1][=N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O][=N][Ring1][P][C][=C][Ring2][Ring1][Branch2]	[C] [O] [C] [=C] [C] [=C] [Branch2] [Ring1] [=N] [N] [C] [=N] [C] [=C] [Branch1] [C] [Cl] [C] [Branch1] [#C] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [Branch1] [C] [N] [=O] [=N] [Ring1] [P] [C] [=C] [Ring2] [Ring1] [Branch2]
[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][O]	[C] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [O]
[C][C][=C][Branch1][O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=C][C][=C][N][=C][Branch2][Ring1][=C][N][C][=C][C][=C][Branch2][Ring1][C][N][C][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][O][C][=C][Ring1][P][N][=C][Ring2][Ring2][C][Ring2][Ring1][Branch2]	[C] [C] [=C] [Branch1] [O] [C] [C] [=N] [N] [Branch1] [C] [C] [C] [=Ring1] [=Branch1] [C] [=C] [C] [=C] [N] [=C] [Branch2] [Ring1] [=C] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [C] [N] [C] [=N] [C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=N] [Ring1] [O] [C] [=C] [Ring1] [P] [N] [=C] [Ring2] [Ring2] [C] [Ring2] [Ring1] [Branch2]
[O][=C][Branch2][Ring2][=Branch1][N][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][F][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][C][Branch1][C][Cl][Branch1][C][Cl][Cl][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]	[O] [=C] [Branch2] [Ring2] [=Branch1] [N] [C] [Branch2] [Ring1] [=Branch2] [N] [C] [=Branch1] [C] [=S] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [Branch1] [=Branch1] [N+1] [=Branch1] [C] [=O] [O-1] [=C] [Ring1] [#Branch2] [C] [Branch1] [C] [Cl] [Branch1] [C] [Cl] [Cl] [C] [Branch1] [=Branch2] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1]
[O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][N][=C][C][=C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=C][Ring1][=C][C][=C][Ring2][Ring1][Ring2]	[O] [C] [=C] [C] [=C] [Branch2] [Ring1] [Branch1] [C] [=C] [N] [=C] [C] [=C] [C] [=C] [C] [=N] [C] [=C] [Ring1] [=Branch1] [C] [Ring1] [#Branch2] [=C] [Ring1] [=C] [C] [=C] [Ring2] [Ring1] [Ring2]
[C][C][O][C][Branch1][#Branch2][C][C][Ring1][Branch1][Branch1][C][O][C][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][#Branch2][C][Ring1][=Branch2][=C][Ring1][=N][Ring2][Ring1][Ring2][C][N][C][Ring1][#C][=O]	[C] [C] [O] [C] [Branch1] [#Branch2] [C] [C] [Ring1] [Branch1] [Branch1] [C] [O] [C] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [=C] [C] [=Branch2] [Ring1] [#Branch1] [=C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [Ring2] [Ring1] [#Branch2] [C] [Ring1] [=Branch2] [=C] [Ring1] [=N] [Ring2] [Ring1] [Ring2] [C] [N] [C] [Ring1] [#C] [=O]
[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][Branch2][Ring1][Branch1][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring1][O][=C][Ring2][Ring1][C][C]	[C] [C] [N] [Branch1] [Ring1] [C] [C] [C] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [Branch1] [C] [C] [NH1] [C] [Branch2] [Ring1] [Branch1] [C] [=C] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [Ring1] [O] [=C] [Ring2] [Ring1] [C] [C]
[C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][#Branch1][C][=C][C][=N][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring1][=C][=C][C][=N][Ring2][Ring1][Ring2][C][Ring2][Ring1][=N]	[C] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [C] [Branch2] [Ring2] [Branch2] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch2] [Ring1] [#Branch1] [C] [=C] [C] [=N] [C] [Branch1] [=N] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [=C] [Ring1] [=C] [=C] [C] [=N] [Ring2] [Ring1] [Ring2] [C] [Ring2] [Ring1] [=N]
[C][O][C][=C][C][Branch2][Ring1][=N][C][=C][C][=Branch1][C][=O][N][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][Ring1][=C][=O][=C][C][=C][Ring2][Ring1][=Branch1][O]	[C] [O] [C] [=C] [C] [Branch2] [Ring1] [=N] [C] [=C] [C] [=Branch1] [C] [=O] [N] [N] [Branch1] [#C] [C] [=C] [C] [=C] [Branch1] [C] [Cl] [C] [Branch1] [C] [Cl] [=C] [Ring1] [Branch2] [C] [Ring1] [=C] [=O] [=C] [C] [=C] [Ring2] [Ring1] [=Branch1] [O]
[C][C][=C][C][=C][C][Branch2][Branch1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][S][C][=C][S][C][=C][Branch1][N][C][#C][C][C][C][C][C][C][C][C][N][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][Branch1][Ring2][Ring1][C][C][=C][Ring2][Ring1][O][=C][Ring2][Ring2][Branch1]	[C] [C] [=C] [C] [=C] [C] [Branch2] [Branch1] [C] [N] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [S] [C] [=C] [S] [C] [=C] [Branch1] [N] [C] [#C] [C] [C] [C] [C] [C] [C] [C] [C] [N] [C] [=N] [C] [Branch1] [C] [N] [=C] [Ring2] [Ring1] [Branch1] [Ring2] [Ring1] [C] [C] [=C] [Ring2] [Ring1] [O] [=C] [Ring2] [Ring2] [Branch1]
[C][O][C][=C][C][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][N][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][S][Ring1][O][=C][Ring2][Ring1][Branch1]	[C] [O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [Branch2] [N] [C] [=Branch1] [C] [=O] [N] [C] [=N] [N] [=C] [Branch1] [=Branch2] [C] [=C] [C] [=N] [C] [=C] [Ring1] [=Branch1] [S] [Ring1] [O] [=C] [Ring2] [Ring1] [Branch1]
[C][O][C][=C][C][Branch2][Ring1][=N][N][C][Branch1][C][O][C][=C][C][Branch1][#C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][C][=N][O][Ring1][#C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][O][C]	[C] [O] [C] [=C] [C] [Branch2] [Ring1] [=N] [N] [C] [Branch1] [C] [O] [C] [=C] [C] [Branch1] [#C] [C] [=C] [C] [=C] [C] [Branch1] [Ring1] [O] [C] [=C] [Ring1] [Branch2] [O] [C] [=N] [O] [Ring1] [#C] [=C] [C] [Branch1] [Ring1] [O] [C] [=C] [Ring2] [Ring1] [#Branch2] [O] [C]
[N][#C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][S][C][=C][Ring1][#C][C][C][C][C][Ring1][=Branch1]	[N] [#C] [C] [=C] [Branch1] [#C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Br] [S] [C] [=C] [Ring1] [#C] [C] [C] [C] [C] [Ring1] [=Branch1]
[C][C][N][Branch1][Ring1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][NH1][C][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][C][NH1][N][=C][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1]	[C] [C] [N] [Branch1] [Ring1] [C] [C] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [NH1] [C] [Branch2] [Ring1] [Ring2] [C] [O] [C] [=Branch1] [C] [=O] [C] [NH1] [N] [=C] [C] [=C] [C] [=C] [C] [=Ring1] [=Branch2] [Ring1] [=Branch1] [=N] [C] [Ring2] [Ring1] [C] [=C] [Ring2] [Ring1] [=Branch1]
[C][C][=C][C][=C][C][Branch1][Ring1][N][=O][=C][Branch1][C][O][N][Branch2][Ring1][Ring1][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][C][O][C][Ring1][=Branch1][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2]	[C] [C] [=C] [C] [=C] [C] [Branch1] [Ring1] [N] [=O] [=C] [Branch1] [C] [O] [N] [Branch2] [Ring1] [Ring1] [C] [C] [=C] [C] [Branch1] [C] [F] [=C] [C] [=C] [Ring1] [#Branch1] [O] [C] [O] [C] [Ring1] [=Branch1] [C] [Ring2] [Ring1] [Ring2] [=C] [Ring2] [Ring1] [Branch2]
[C][O][C][=C][C][=C][Branch1][=Branch2][C][=C][Branch1][Ring1][C][#N][C][#N][C][=C][Ring1][N]	[C] [O] [C] [=C] [C] [=C] [Branch1] [=Branch2] [C] [=C] [Branch1] [Ring1] [C] [#N] [C] [#N] [C] [=C] [Ring1] [N]
[C][O][C][=C][C][Branch2][Ring1][Branch2][C][=C][C][=Branch1][C][=O][C][=C][C][Branch1][C][Br][=C][C][Branch1][C][Br][=C][Ring1][Branch2][O][Ring1][=N][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][Ring2][O]	[C] [O] [C] [=C] [C] [Branch2] [Ring1] [Branch2] [C] [=C] [C] [=Branch1] [C] [=O] [C] [=C] [C] [Branch1] [C] [Br] [=C] [C] [Branch1] [C] [Br] [=C] [Ring1] [Branch2] [O] [Ring1] [=N] [=C] [C] [Branch1] [C] [Cl] [=C] [Ring2] [Ring1] [Ring2] [O]
[C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][Ring2][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][S]	[C] [O] [C] [=C] [C] [=C] [Branch2] [Ring2] [=Branch2] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [N] [Branch1] [Ring2] [C] [C] [O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [N] [Branch1] [C] [C] [C] [C] [=C] [C] [=C] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [Ring1] [#Branch1] [C] [=C] [Ring2] [Ring1] [S]
[C][O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][Branch1][Ring1][O][C][C][=C][Ring1][N][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][N][=C][Branch1][Ring1][C][#N][C][Branch1][#Branch1][O][C][Branch1][C][C][C][=N][Ring1][=N]	[C] [O] [C] [=C] [C] [Branch1] [=Branch2] [S] [Branch1] [C] [C] [=Branch1] [C] [=O] [=O] [=C] [Branch1] [Ring1] [O] [C] [C] [=C] [Ring1] [N] [C] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch1] [C] [N] [=C] [Branch1] [Ring1] [C] [#N] [C] [Branch1] [#Branch1] [O] [C] [Branch1] [C] [C] [C] [=N] [Ring1] [=N]
[C][N][N][=C][Branch1][C][N][C][=C][N][Branch1][S][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring1][Branch2][O][C][=N][C][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][C][Ring1][=Branch1]	[C] [N] [N] [=C] [Branch1] [C] [N] [C] [=C] [N] [Branch1] [S] [C] [O] [C] [Branch1] [Ring1] [C] [O] [C] [Branch1] [C] [O] [C] [Ring1] [Branch2] [O] [C] [=N] [C] [=N] [C] [Ring2] [Ring1] [Branch1] [=C] [Ring2] [Ring1] [C] [Ring1] [=Branch1]
[N][C][=C][C][=C][C][=C][Branch2][Ring1][S][N][C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][=N][=N][NH1][C][Ring2][Ring1][C][=O][C][=C][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N]	[N] [C] [=C] [C] [=C] [C] [=C] [Branch2] [Ring1] [S] [N] [C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [=N] [NH1] [C] [Ring2] [Ring1] [C] [=O] [C] [=C] [C] [Ring2] [Ring1] [=Branch2] [=C] [Ring2] [Ring1] [=N]
[C][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring2][=Branch2][O][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O][C][=C][Ring2][Ring1][Branch1][=C][C][=N][Ring2][Ring1][N]	[C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [Branch2] [Ring2] [=Branch2] [O] [C] [=C] [C] [=C] [Branch2] [Ring1] [N] [N] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch1] [C] [Cl] [C] [Branch1] [=Branch2] [C] [Branch1] [C] [F] [Branch1] [C] [F] [F] [=C] [Ring1] [O] [C] [=C] [Ring2] [Ring1] [Branch1] [=C] [C] [=N] [Ring2] [Ring1] [N]
[C][O][C][C][C][C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][=C][C][=N][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][N]	[C] [O] [C] [C] [C] [C] [Branch2] [Ring2] [Branch1] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [=C] [C] [=N] [Ring2] [Ring1] [Ring1] [C] [C] [Ring2] [Ring1] [N]
[C][C][=C][N][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N][=C][C][=N][Ring2][Ring1][Ring1][C][=N][Ring2][Ring1][N]	[C] [C] [=C] [N] [=C] [Branch2] [Ring2] [Branch1] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [=C] [C] [=N] [Ring2] [Ring1] [Ring1] [C] [=N] [Ring2] [Ring1] [N]
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	[C] [C] [N] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [Branch2] [Ring1] [N] [N] [C] [=N] [C] [=C] [Branch1] [C] [Cl] [C] [Branch1] [=C] [C] [=C] [NH1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch2] [Ring1] [=Branch1] [=N] [Ring1] [S] [C] [C] [Ring2] [Ring1] [#Branch1]
[C][C][N][=C][Branch1][C][C][N][Branch2][Ring2][Branch1][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=C][C][Branch1][O][C][C][=C][N][Branch1][C][C][N][=Ring1][=Branch1][=C][Branch1][C][Cl][C][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring2][N][=Ring2][Ring1][#Branch2]	[C] [C] [N] [=C] [Branch1] [C] [C] [N] [Branch2] [Ring2] [Branch1] [C] [=C] [C] [=C] [Branch2] [Ring1] [=Branch2] [N] [C] [=C] [C] [Branch1] [O] [C] [C] [=C] [N] [Branch1] [C] [C] [N] [=Ring1] [=Branch1] [=C] [Branch1] [C] [Cl] [C] [=N] [Ring1] [=N] [C] [=C] [Ring2] [Ring1] [Ring2] [N] [=Ring2] [Ring1] [#Branch2]
[C][O][C][=C][Branch1][O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=C][C][=C][N][=C][Branch2][Ring1][=C][N][C][=C][C][=C][Branch2][Ring1][C][N][C][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][O][C][=C][Ring1][P][N][=C][Ring2][Ring2][C][Ring2][Ring1][Branch2]	[C] [O] [C] [=C] [Branch1] [O] [C] [C] [=N] [N] [Branch1] [C] [C] [C] [=Ring1] [=Branch1] [C] [=C] [C] [=C] [N] [=C] [Branch2] [Ring1] [=C] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [C] [N] [C] [=N] [C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=N] [Ring1] [O] [C] [=C] [Ring1] [P] [N] [=C] [Ring2] [Ring2] [C] [Ring2] [Ring1] [Branch2]
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][=Branch2][C][=C][Branch1][Ring1][C][#N][C][#N][=C][C][Branch1][C][Br][=C][Ring1][=N][O]	[C] [C] [Branch1] [C] [C] [Branch1] [C] [C] [C] [=C] [C] [Branch1] [=Branch2] [C] [=C] [Branch1] [Ring1] [C] [#N] [C] [#N] [=C] [C] [Branch1] [C] [Br] [=C] [Ring1] [=N] [O]
[Cl][C][=C][N][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][C][=C][Ring2][Ring1][Ring1][C][C][=C][NH1][N][=Ring1][Branch1]	[Cl] [C] [=C] [N] [=C] [Branch2] [Ring1] [Ring2] [N] [C] [=C] [C] [=C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [C] [=C] [Ring2] [Ring1] [Ring1] [C] [C] [=C] [NH1] [N] [=Ring1] [Branch1]
